inventory_key,product_id,product_name,category,brand,inventory_date,stock_received,damaged_stock,usable_stock
2062,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2024,2,0,2
2063,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2024,1,0,1
2064,114414,Vitamins,Pharmacy,Kara-Golla,01-03-2024,1,0,1
2065,114414,Vitamins,Pharmacy,Kara-Golla,01-03-2024,2,0,2
2066,114414,Vitamins,Pharmacy,Kara-Golla,01-03-2024,1,0,1
2067,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2024,1,0,1
2068,114414,Vitamins,Pharmacy,Kara-Golla,01-02-2024,1,0,1
2069,114414,Vitamins,Pharmacy,Kara-Golla,01-02-2024,2,0,2
2070,114414,Vitamins,Pharmacy,Kara-Golla,01-02-2024,3,0,3
2071,114414,Vitamins,Pharmacy,Kara-Golla,01-01-2024,2,0,2
2072,114414,Vitamins,Pharmacy,Kara-Golla,01-01-2024,3,0,3
2073,114414,Vitamins,Pharmacy,Kara-Golla,01-01-2024,3,0,3
2074,114414,Vitamins,Pharmacy,Kara-Golla,01-12-2023,1,0,1
2075,114414,Vitamins,Pharmacy,Kara-Golla,01-12-2023,3,0,3
2076,114414,Vitamins,Pharmacy,Kara-Golla,01-12-2023,3,0,3
2077,114414,Vitamins,Pharmacy,Kara-Golla,01-12-2023,1,0,1
2078,114414,Vitamins,Pharmacy,Kara-Golla,01-11-2023,2,0,2
2079,114414,Vitamins,Pharmacy,Kara-Golla,01-11-2023,1,0,1
2080,114414,Vitamins,Pharmacy,Kara-Golla,01-11-2023,2,0,2
2081,114414,Vitamins,Pharmacy,Kara-Golla,01-11-2023,1,0,1
2082,114414,Vitamins,Pharmacy,Kara-Golla,01-10-2023,1,1,0
2083,114414,Vitamins,Pharmacy,Kara-Golla,01-11-2023,1,0,1
2084,114414,Vitamins,Pharmacy,Kara-Golla,01-09-2023,3,0,3
2085,114414,Vitamins,Pharmacy,Kara-Golla,01-10-2023,2,0,2
2086,114414,Vitamins,Pharmacy,Kara-Golla,01-10-2023,1,0,1
2087,114414,Vitamins,Pharmacy,Kara-Golla,01-09-2023,1,0,1
2088,114414,Vitamins,Pharmacy,Kara-Golla,01-09-2023,3,0,3
2089,114414,Vitamins,Pharmacy,Kara-Golla,01-08-2023,1,0,1
2090,114414,Vitamins,Pharmacy,Kara-Golla,01-08-2023,1,0,1
2091,114414,Vitamins,Pharmacy,Kara-Golla,01-09-2023,1,0,1
2092,114414,Vitamins,Pharmacy,Kara-Golla,01-08-2023,1,0,1
2093,114414,Vitamins,Pharmacy,Kara-Golla,01-08-2023,1,0,1
2094,114414,Vitamins,Pharmacy,Kara-Golla,01-06-2023,1,1,0
2095,114414,Vitamins,Pharmacy,Kara-Golla,01-07-2023,1,0,1
2096,114414,Vitamins,Pharmacy,Kara-Golla,01-06-2023,1,1,0
2097,114414,Vitamins,Pharmacy,Kara-Golla,01-06-2023,1,0,1
2098,114414,Vitamins,Pharmacy,Kara-Golla,01-07-2023,1,0,1
2099,114414,Vitamins,Pharmacy,Kara-Golla,01-07-2023,1,0,1
2100,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2023,2,0,2
2101,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2023,2,0,2
2102,114414,Vitamins,Pharmacy,Kara-Golla,01-06-2023,2,0,2
2103,114414,Vitamins,Pharmacy,Kara-Golla,01-03-2023,1,0,1
2104,114414,Vitamins,Pharmacy,Kara-Golla,01-03-2023,1,0,1
2105,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2023,1,0,1
2106,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2023,1,0,1
2107,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2023,2,0,2
2108,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2023,2,0,2
2109,114414,Vitamins,Pharmacy,Kara-Golla,01-04-2023,1,0,1
2110,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2023,1,0,1
2111,114414,Vitamins,Pharmacy,Kara-Golla,01-05-2023,1,0,1
2112,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2023,1,0,1
2113,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2023,2,0,2
2114,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2023,1,0,1
2115,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2023,1,0,1
2116,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2023,1,0,1
2117,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2023,2,0,2
2118,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2023,2,0,2
2119,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2023,3,0,3
2120,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2023,2,0,2
2121,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2023,1,0,1
2122,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2023,1,0,1
2123,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2023,2,0,2
2124,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2023,1,0,1
2125,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2023,1,0,1
2126,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2023,1,0,1
2127,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2023,1,0,1
2128,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2023,1,0,1
2129,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2023,1,1,0
2130,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2023,1,0,1
2131,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2023,1,1,0
2132,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2023,1,0,1
2133,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2023,1,0,1
2134,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,1,0,1
2135,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,2,0,2
2136,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,1,0,1
2137,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,1,0,1
2138,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2023,2,0,2
2139,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2023,1,1,0
2140,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2023,1,0,1
2141,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,3,0,3
2142,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2023,1,0,1
2143,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2023,1,0,1
2144,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-11-2023,3,0,3
2145,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-11-2023,2,0,2
2146,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-11-2023,2,0,2
2147,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-12-2023,3,0,3
2148,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-12-2023,3,0,3
2149,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-12-2023,2,0,2
2150,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-01-2024,2,0,2
2151,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-01-2024,3,0,3
2152,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-01-2024,3,0,3
2153,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-02-2024,3,0,3
2154,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-02-2024,3,0,3
2155,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2024,1,0,1
2156,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2024,1,0,1
2157,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2024,2,0,2
2158,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-03-2024,2,0,2
2159,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2024,2,0,2
2160,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2024,1,0,1
2161,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-05-2024,1,0,1
2162,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2024,1,0,1
2163,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2024,1,0,1
2164,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-04-2024,2,0,2
2165,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2024,1,0,1
2166,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2024,1,0,1
2167,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2024,2,0,2
2168,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-06-2024,2,0,2
2169,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2024,4,0,4
2170,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2024,1,0,1
2171,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-07-2024,1,0,1
2172,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2024,3,0,3
2173,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-08-2024,1,0,1
2174,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2024,3,0,3
2175,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2024,1,0,1
2176,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2024,1,0,1
2177,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-09-2024,3,0,3
2178,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2024,3,0,3
2179,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2024,1,0,1
2180,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-10-2024,1,0,1
2181,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-11-2024,1,0,1
2182,118820,Iced Tea,Cold Drinks & Juices,Warrior   Ravel and Amble,01-11-2024,3,0,3
2183,120385,Pet Treats,Pet Care,Dubey-Sarin,01-11-2024,3,0,3
2184,120385,Pet Treats,Pet Care,Dubey-Sarin,01-10-2024,3,0,3
2185,120385,Pet Treats,Pet Care,Dubey-Sarin,01-10-2024,3,0,3
2186,120385,Pet Treats,Pet Care,Dubey-Sarin,01-09-2024,3,0,3
2187,120385,Pet Treats,Pet Care,Dubey-Sarin,01-09-2024,3,0,3
2188,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2024,1,0,1
2189,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2024,1,0,1
2190,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2024,1,0,1
2191,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2024,1,0,1
2192,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2024,1,0,1
2193,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2024,1,0,1
2194,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2024,1,0,1
2195,120385,Pet Treats,Pet Care,Dubey-Sarin,01-05-2024,1,0,1
2196,120385,Pet Treats,Pet Care,Dubey-Sarin,01-05-2024,1,0,1
2197,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2024,1,0,1
2198,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2024,1,0,1
2199,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2024,1,0,1
2200,120385,Pet Treats,Pet Care,Dubey-Sarin,01-02-2024,3,0,3
2201,120385,Pet Treats,Pet Care,Dubey-Sarin,01-01-2024,3,0,3
2202,120385,Pet Treats,Pet Care,Dubey-Sarin,01-02-2024,1,0,1
2203,120385,Pet Treats,Pet Care,Dubey-Sarin,01-01-2024,3,0,3
2204,120385,Pet Treats,Pet Care,Dubey-Sarin,01-12-2023,3,0,3
2205,120385,Pet Treats,Pet Care,Dubey-Sarin,01-12-2023,3,0,3
2206,120385,Pet Treats,Pet Care,Dubey-Sarin,01-11-2023,1,0,1
2207,120385,Pet Treats,Pet Care,Dubey-Sarin,01-11-2023,1,1,0
2208,120385,Pet Treats,Pet Care,Dubey-Sarin,01-10-2023,1,0,1
2209,120385,Pet Treats,Pet Care,Dubey-Sarin,01-10-2023,1,1,0
2210,120385,Pet Treats,Pet Care,Dubey-Sarin,01-09-2023,3,0,3
2211,120385,Pet Treats,Pet Care,Dubey-Sarin,01-09-2023,1,0,1
2212,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2023,1,0,1
2213,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2023,1,1,0
2214,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2023,1,0,1
2215,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2023,1,0,1
2216,120385,Pet Treats,Pet Care,Dubey-Sarin,01-08-2023,1,0,1
2217,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2023,1,1,0
2218,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2023,1,1,0
2219,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2023,1,0,1
2220,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2023,1,0,1
2221,120385,Pet Treats,Pet Care,Dubey-Sarin,01-07-2023,1,0,1
2222,120385,Pet Treats,Pet Care,Dubey-Sarin,01-05-2023,2,0,2
2223,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2023,1,0,1
2224,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2023,1,0,1
2225,120385,Pet Treats,Pet Care,Dubey-Sarin,01-06-2023,1,0,1
2226,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2023,1,0,1
2227,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2023,2,0,2
2228,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2023,2,0,2
2229,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2023,1,0,1
2230,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2023,2,0,2
2231,120385,Pet Treats,Pet Care,Dubey-Sarin,01-03-2023,1,0,1
2232,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2023,2,0,2
2233,120385,Pet Treats,Pet Care,Dubey-Sarin,01-04-2023,1,0,1
2234,120385,Pet Treats,Pet Care,Dubey-Sarin,01-05-2023,2,0,2
2235,120385,Pet Treats,Pet Care,Dubey-Sarin,01-05-2023,1,0,1
2236,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2023,1,0,1
2237,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2023,2,0,2
2238,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2023,1,0,1
2239,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2023,1,0,1
2240,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2023,1,0,1
2241,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2023,1,0,1
2242,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2023,1,0,1
2243,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2023,2,0,2
2244,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2023,1,0,1
2245,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2023,1,0,1
2246,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2023,1,0,1
2247,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2023,1,0,1
2248,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2023,1,0,1
2249,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2023,1,0,1
2250,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2023,1,0,1
2251,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2023,1,0,1
2252,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2023,2,0,2
2253,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2023,1,0,1
2254,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2023,1,0,1
2255,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2023,1,0,1
2256,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2023,1,1,0
2257,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2023,1,1,0
2258,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2023,1,0,1
2259,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2023,1,0,1
2260,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2023,1,1,0
2261,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2023,1,0,1
2262,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2023,1,0,1
2263,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2023,1,0,1
2264,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2023,1,2,-1
2265,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2023,1,0,1
2266,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2023,1,0,1
2267,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2023,1,0,1
2268,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2023,1,0,1
2269,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2023,1,0,1
2270,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2023,1,1,0
2271,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2023,1,1,0
2272,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2023,2,0,2
2273,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2023,1,0,1
2274,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2023,1,0,1
2275,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2023,1,0,1
2276,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2023,1,0,1
2277,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,3,0,3
2278,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2023,3,0,3
2279,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2023,2,0,2
2280,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2023,1,0,1
2281,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,3,0,3
2282,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,2,0,2
2283,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,1,0,1
2284,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-01-2024,2,0,2
2285,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,1,0,1
2286,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-12-2023,2,0,2
2287,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-02-2024,1,0,1
2288,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-02-2024,2,0,2
2289,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-01-2024,3,0,3
2290,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-01-2024,3,0,3
2291,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-01-2024,2,0,2
2292,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2024,2,0,2
2293,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-02-2024,4,0,4
2294,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2024,1,0,1
2295,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2024,2,0,2
2296,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2024,2,0,2
2297,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-03-2024,1,0,1
2298,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2024,2,0,2
2299,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2024,1,0,1
2300,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-04-2024,1,0,1
2301,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2024,1,0,1
2302,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2024,1,1,0
2303,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-06-2024,1,0,1
2304,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2024,1,0,1
2305,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-05-2024,2,0,2
2306,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2024,1,0,1
2307,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2024,1,0,1
2308,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2024,1,0,1
2309,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2024,1,0,1
2310,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-07-2024,1,0,1
2311,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2024,1,0,1
2312,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2024,3,0,3
2313,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2024,3,0,3
2314,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-08-2024,1,0,1
2315,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-09-2024,1,0,1
2316,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2024,3,0,3
2317,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2024,1,0,1
2318,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2024,1,0,1
2319,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-10-2024,3,0,3
2320,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,01-11-2024,3,0,3
2321,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-11-2024,3,0,3
2322,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2024,3,0,3
2323,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2024,1,0,1
2324,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-09-2024,1,0,1
2325,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-09-2024,3,0,3
2326,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-08-2024,1,0,1
2327,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-08-2024,1,0,1
2328,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-09-2024,3,0,3
2329,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-09-2024,1,0,1
2330,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-07-2024,1,0,1
2331,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-08-2024,1,0,1
2332,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-07-2024,1,0,1
2333,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-05-2024,2,0,2
2334,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-06-2024,1,0,1
2335,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-06-2024,2,0,2
2336,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-06-2024,1,1,0
2337,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-07-2024,1,0,1
2338,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-04-2024,2,0,2
2339,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-04-2024,1,0,1
2340,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-04-2024,2,0,2
2341,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-05-2024,1,0,1
2342,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-05-2024,1,0,1
2343,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-05-2024,2,0,2
2344,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-03-2024,1,0,1
2345,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-03-2024,2,0,2
2346,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-04-2024,1,0,1
2347,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-02-2024,4,0,4
2348,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-02-2024,2,0,2
2349,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-03-2024,1,0,1
2350,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-01-2024,3,0,3
2351,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-01-2024,3,0,3
2352,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-01-2024,2,0,2
2353,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-02-2024,3,0,3
2354,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-02-2024,3,0,3
2355,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-12-2023,3,0,3
2356,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-01-2024,2,0,2
2357,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-12-2023,3,0,3
2358,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-12-2023,1,0,1
2359,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-11-2023,3,0,3
2360,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-11-2023,2,0,2
2361,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-11-2023,2,0,2
2362,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-11-2023,1,0,1
2363,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2023,2,0,2
2364,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2023,1,0,1
2365,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2023,1,1,0
2366,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-10-2023,2,0,2
2367,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,01-09-2023,1,0,1
